CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia_,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona _Renta,REV_Garantia,Averia_grave,QUEJA_CAC,EDAD_COCHE,COSTE_VENTA,km_anno,Mas_1_coche,Revisiones,Edad Cliente,Tiempo,COMBO_ZONA_TIEMPO
27337,1,5,1,2,1,0,0,0,1,31,1,0,0,1.0,0,0,1,8.43,5049,26613,1,5,61,0.5,0.6942465753424658
27344,1,5,1,2,1,0,0,1,1,11,1,0,0,0.0,1,0,0,8.68,4631,26298,0,5,47,0.0,0.0
27348,1,5,1,2,1,3,0,0,1,11,0,0,0,0.3333333333333333,1,2,1,8.37,3115,6661,0,8,59,0.0,0.11251141552511415
27358,1,5,1,2,1,0,3,0,1,34,1,1,0,0.3333333333333333,0,2,1,8.51,3115,11879,0,4,53,0.0,0.11251141552511415
27367,1,5,1,2,1,0,3,0,1,34,1,1,0,0.3333333333333333,0,1,0,8.51,3115,11879,0,9,56,0.0,0.11251141552511415
27381,1,5,1,2,1,0,0,0,1,31,0,0,0,0.3333333333333333,0,0,1,8.51,3373,20020,0,4,39,0.0,0.11251141552511415
27387,1,5,1,2,1,0,0,0,0,8,1,0,0,1.0,0,2,1,8.64,3299,24611,0,5,55,0.0,0.3375342465753425
27398,1,5,1,2,1,0,0,1,1,22,0,0,0,1.0,0,0,0,9.01,4043,17474,0,5,54,0.0,0.3375342465753425
27404,1,5,1,2,1,3,3,1,1,22,0,0,0,0.0,0,1,0,8.43,4114,8496,0,7,59,0.0,0.0
27408,1,5,1,2,1,0,3,1,1,4,0,0,0,0.0,1,0,0,8.43,5049,20782,0,6,56,0.0,0.0
27419,1,5,1,2,1,0,3,1,1,45,0,0,0,0.0,0,1,0,8.54,3299,15320,0,4,62,0.0,0.0
27429,1,5,1,2,1,0,0,0,1,47,0,0,0,0.3333333333333333,0,2,1,8.65,4259,26162,1,5,47,0.42857142857142855,0.4182648401826484
27437,1,5,1,2,1,0,0,1,1,40,0,0,0,1.0,0,1,1,8.67,2736,19037,0,4,57,0.0,0.3375342465753425
27448,1,5,1,2,1,0,0,0,1,22,0,0,0,0.0,0,1,0,8.67,4127,10302,0,9,50,0.0,0.0
27458,1,5,1,2,1,0,0,1,1,34,0,0,0,0.0,1,1,0,8.52,5658,13942,0,5,70,0.0,0.0
27464,1,5,1,2,1,0,0,1,1,35,0,0,0,0.0,0,0,1,8.6,2287,0,0,7,26,0.0,0.0
27474,1,5,1,2,1,0,0,0,1,31,0,0,0,0.3333333333333333,0,2,1,8.43,0,22495,0,7,47,0.0,0.11251141552511415
27475,1,5,1,2,1,0,3,1,0,6,0,0,0,1.0,1,2,1,8.51,6133,19017,1,8,51,0.5,0.6942465753424658
27477,1,5,1,2,1,3,3,1,1,31,0,1,0,0.3333333333333333,0,2,1,8.43,8140,15758,0,7,46,0.0,0.11251141552511415
27478,1,5,1,2,1,0,0,0,1,8,0,0,0,0.0,0,0,1,9.01,1776,11869,0,4,51,0.0,0.0
27479,1,5,1,2,1,0,0,1,1,31,0,1,0,1.0,0,2,1,8.51,3299,17587,0,4,53,0.0,0.3375342465753425
27481,1,5,1,2,1,0,0,0,1,32,0,0,0,0.0,1,0,0,8.45,5049,13775,0,7,43,0.0,0.0
27497,1,5,1,2,1,0,3,1,1,26,0,0,0,1.0,1,2,1,8.51,5658,10231,1,8,38,0.6428571428571429,0.796164383561644
27504,1,5,1,2,1,0,3,1,1,20,0,0,0,0.3333333333333333,1,0,0,8.35,3431,32417,1,4,43,0.42857142857142855,0.4182648401826484
27513,1,5,1,2,1,3,0,1,1,11,0,0,0,0.3333333333333333,0,0,0,8.54,7717,17064,1,6,46,0.5714285714285714,0.5201826484018265
27521,1,5,1,2,1,2,3,1,1,42,0,0,0,0.3333333333333333,0,0,0,8.81,3146,14306,0,8,33,0.0,0.11251141552511415
27543,1,5,1,2,1,3,0,1,1,51,0,0,0,0.0,1,0,0,8.52,8487,43017,1,9,45,0.42857142857142855,0.30575342465753425
27551,1,5,1,2,1,2,0,1,1,51,0,0,0,1.0,1,2,1,9.11,764,15901,0,9,42,0.0,0.3375342465753425
27561,1,5,1,2,1,0,3,1,1,42,0,0,0,1.0,0,2,1,8.36,3299,18080,0,6,42,0.0,0.3375342465753425
27578,1,5,1,2,1,0,1,1,1,47,0,0,0,0.3333333333333333,0,2,1,8.52,5658,17797,0,4,46,0.0,0.11251141552511415
27587,1,5,1,2,1,0,2,1,1,8,0,1,0,1.0,0,0,0,8.65,3305,12183,1,8,54,0.5,0.6942465753424658
27598,1,5,1,2,1,0,3,0,1,8,0,0,0,1.0,0,3,0,9.19,764,29838,1,7,51,0.5714285714285714,0.7452054794520548
27609,1,5,1,2,1,0,0,1,1,31,0,0,0,1.0,0,2,1,8.32,3687,4638,0,5,41,0.0,0.3375342465753425
27619,1,5,1,2,1,0,0,1,1,26,1,1,0,0.0,0,1,0,8.51,5658,18472,0,7,44,0.0,0.0
27630,1,5,1,2,1,0,0,0,1,31,0,0,0,0.3333333333333333,1,2,1,9.17,764,5645,0,6,57,0.0,0.11251141552511415
27639,1,5,1,2,1,3,3,1,1,47,0,0,0,1.0,0,2,1,8.35,3115,25569,0,7,46,0.0,0.3375342465753425
27650,1,5,1,2,1,2,3,1,1,31,1,0,0,0.3333333333333333,0,0,0,8.93,1295,7245,0,9,51,0.0,0.11251141552511415
27660,1,5,1,2,1,0,3,0,1,13,0,0,0,0.0,0,2,1,8.76,2962,22600,0,7,58,0.0,0.0
27670,1,5,1,2,1,3,3,0,1,38,1,0,0,0.0,0,2,1,8.6,3299,15255,0,5,40,0.0,0.0
27680,1,5,1,2,1,0,0,1,1,47,0,0,0,1.0,1,0,1,8.79,4260,13905,0,4,61,0.0,0.3375342465753425
27699,1,5,1,2,1,0,3,1,2,8,0,0,0,1.0,0,2,1,8.6,3305,13998,0,4,42,0.0,0.3375342465753425
27708,1,5,1,2,1,3,0,1,1,31,0,0,0,1.0,1,2,1,8.6,2287,25876,1,5,61,0.6428571428571429,0.796164383561644
27715,1,5,1,2,1,3,0,1,1,16,0,0,0,0.0,1,2,1,8.51,4673,40416,1,8,42,0.5,0.3567123287671233
27726,1,5,1,2,1,0,3,0,1,31,0,0,0,0.3333333333333333,0,0,0,8.39,3220,11582,0,7,58,0.0,0.11251141552511415
27738,1,5,1,2,1,3,0,1,1,51,0,0,0,1.0,1,0,1,8.51,5658,17118,0,4,44,0.0,0.3375342465753425
27747,1,5,1,2,1,0,0,1,1,34,0,0,0,0.0,1,2,1,8.51,6190,10800,0,8,39,0.0,0.0
27757,1,5,1,2,1,3,0,1,1,11,0,0,0,0.0,0,0,1,8.35,3220,7290,0,4,52,0.0,0.0
27768,1,5,1,2,1,0,3,0,1,42,0,0,0,0.3333333333333333,0,0,0,8.51,3373,9105,0,7,49,0.0,0.11251141552511415
27777,1,5,1,2,1,0,0,1,1,49,0,0,0,0.0,1,0,0,8.46,5658,20703,0,6,64,0.0,0.0
27797,1,5,1,2,1,0,3,1,1,49,1,0,0,0.0,0,2,1,8.6,5777,0,0,7,46,0.0,0.0
27808,1,5,1,2,1,3,0,1,2,8,1,0,0,0.3333333333333333,1,2,1,8.51,8487,30110,1,9,49,0.42857142857142855,0.4182648401826484
27826,1,5,1,2,1,0,0,1,1,49,0,0,0,0.0,1,0,0,8.43,3759,24350,0,8,41,0.0,0.0
27838,1,5,1,2,1,0,0,0,1,34,0,0,0,0.0,0,2,1,8.6,3115,20500,0,8,52,0.0,0.0
27848,1,5,1,2,1,0,3,1,1,48,0,0,0,1.0,0,0,0,8.76,3146,10161,1,7,38,0.5,0.6942465753424658
27867,1,5,1,2,1,3,0,1,1,34,0,0,0,0.0,1,1,0,8.83,3146,14810,0,4,58,0.0,0.0
27876,1,5,1,2,1,0,3,0,1,31,0,0,0,0.3333333333333333,0,2,1,8.76,3146,18392,0,5,49,0.0,0.11251141552511415
27884,1,5,1,2,1,3,0,1,1,51,0,0,0,1.0,0,0,0,8.51,3373,0,0,4,29,0.0,0.3375342465753425
27894,1,5,1,2,1,0,3,1,1,35,0,0,0,0.0,0,2,1,8.45,3220,19903,0,7,46,0.0,0.0
27902,1,5,1,2,1,0,0,1,1,31,0,0,0,0.3333333333333333,0,2,1,8.51,3299,2842,0,5,62,0.0,0.11251141552511415
27913,1,5,1,2,1,0,1,1,1,47,0,0,0,1.0,1,1,0,8.51,5658,28303,1,7,43,0.5714285714285714,0.7452054794520548
27923,1,5,1,2,1,0,3,1,1,49,0,0,0,0.3333333333333333,0,2,1,8.43,3299,12117,0,4,61,0.0,0.11251141552511415
27933,1,5,1,2,1,3,0,1,1,11,0,0,0,0.0,1,2,1,8.6,2756,12783,0,4,43,0.0,0.0
27944,1,5,1,2,1,0,0,1,1,41,0,0,0,0.0,0,1,0,8.43,3115,7367,0,4,40,0.0,0.0
27954,1,5,1,2,1,0,3,1,1,35,0,0,0,0.0,1,2,1,8.51,2287,27066,0,5,45,0.0,0.0
27965,1,5,1,2,1,0,0,1,1,31,0,0,0,1.0,0,2,1,8.6,4673,33071,0,1,57,0.0,0.3375342465753425
27975,1,5,1,2,1,3,0,0,1,42,0,0,0,1.0,1,2,1,8.6,3207,10367,0,4,43,0.0,0.3375342465753425
27985,1,5,1,2,1,0,0,1,1,34,1,0,0,0.0,1,2,1,8.43,5507,13111,0,4,51,0.0,0.0
27996,1,5,1,2,1,0,0,1,1,31,0,1,0,1.0,0,3,0,8.76,3146,5848,1,4,52,0.42857142857142855,0.6432876712328767
28006,1,5,1,2,1,3,3,1,2,22,0,0,0,0.3333333333333333,1,2,1,8.6,3121,20756,0,4,52,0.0,0.11251141552511415
28017,1,5,1,2,1,0,0,1,1,51,0,0,0,0.3333333333333333,0,2,1,8.44,3220,6897,0,4,55,0.0,0.11251141552511415
28028,1,5,1,2,1,3,3,0,1,16,0,0,0,0.0,1,2,1,8.55,3584,12794,0,6,62,0.0,0.0
28040,1,5,1,2,1,0,3,1,1,31,0,0,0,1.0,0,2,1,8.92,2307,19661,0,7,47,0.0,0.3375342465753425
28050,1,5,1,2,1,0,3,0,2,25,1,0,0,0.0,1,2,1,8.95,4289,32357,0,2,41,0.0,0.0
28075,1,5,1,2,1,0,3,1,1,15,0,0,0,0.0,0,0,1,8.51,3115,11458,0,6,54,0.0,0.0
28085,1,5,1,2,1,0,3,1,1,42,0,0,0,0.3333333333333333,0,2,1,8.67,3115,22050,0,9,39,0.0,0.11251141552511415
28096,1,5,1,2,1,0,3,1,1,6,1,0,0,1.0,0,2,1,8.46,2287,17324,0,9,47,0.0,0.3375342465753425
28104,1,5,1,2,1,0,3,1,1,6,0,0,0,0.0,0,2,1,8.6,2287,7687,0,8,43,0.0,0.0
28115,1,5,1,2,1,0,0,1,1,2,0,0,0,0.0,0,2,1,8.88,2307,24319,0,4,45,0.0,0.0
28124,1,5,1,2,1,0,0,1,1,2,0,0,0,0.3333333333333333,0,0,0,8.77,3146,28094,0,4,39,0.0,0.11251141552511415
28135,1,5,1,2,1,3,0,1,2,48,0,0,0,0.3333333333333333,1,2,1,8.56,3207,7099,0,5,60,0.0,0.11251141552511415
28145,1,5,1,2,1,0,3,1,1,6,0,0,0,0.0,0,2,1,8.64,2287,21305,0,6,45,0.0,0.0
28155,1,5,1,2,1,3,0,1,1,45,0,0,0,0.0,1,2,1,8.79,3146,20791,0,5,56,0.0,0.0
28165,1,5,1,2,1,0,0,1,1,13,1,0,0,0.3333333333333333,1,2,1,8.62,2287,13004,0,4,38,0.0,0.11251141552511415
28176,1,5,1,2,1,0,0,0,2,19,0,0,0,0.3333333333333333,1,2,1,8.36,2839,14149,0,6,51,0.0,0.11251141552511415
28185,1,5,1,2,1,0,0,1,1,31,0,1,0,1.0,0,0,0,8.76,3146,11636,1,5,53,0.5,0.6942465753424658
28196,1,5,1,2,1,3,3,1,1,6,0,0,0,1.0,0,1,1,8.76,2318,24743,1,7,43,0.6428571428571429,0.796164383561644
28205,1,5,1,2,1,0,0,1,1,35,0,0,0,0.3333333333333333,1,2,1,8.35,3220,12505,0,8,30,0.0,0.11251141552511415
28214,1,5,1,2,1,3,2,0,1,31,0,0,0,1.0,0,0,0,8.39,8241,7790,1,6,61,0.42857142857142855,0.6432876712328767
28225,1,5,1,2,1,3,3,0,2,42,1,1,0,0.0,0,2,1,8.51,4293,6715,0,9,62,0.0,0.0
28237,1,5,1,2,1,3,0,1,1,42,0,0,0,0.3333333333333333,0,2,1,8.56,5967,12703,0,5,44,0.0,0.11251141552511415
28246,1,5,1,2,1,0,0,1,1,31,0,0,0,0.3333333333333333,1,0,0,8.51,5059,51728,1,4,60,0.5714285714285714,0.5201826484018265
28256,1,5,1,2,1,3,0,1,1,38,0,0,0,0.3333333333333333,0,2,1,8.6,5777,41580,1,2,62,0.5714285714285714,0.5201826484018265
28266,1,5,1,2,1,0,3,0,1,39,1,0,0,1.0,1,0,0,8.87,4289,14862,1,8,50,0.6428571428571429,0.796164383561644
28276,1,5,1,2,1,0,0,1,2,1,0,0,0,0.0,0,0,0,8.36,3220,8647,0,7,40,0.0,0.0
28285,1,5,1,2,1,0,0,1,0,24,0,0,0,0.0,0,2,1,8.6,3305,22612,0,8,47,0.0,0.0
28295,1,5,1,2,1,0,3,0,1,22,0,0,0,0.0,1,1,0,8.31,3365,11950,0,7,43,0.0,0.0
28304,1,5,1,2,1,0,0,1,1,39,0,0,0,0.0,1,2,1,8.91,2307,10037,0,7,37,0.0,0.0
28314,1,5,1,2,1,0,3,1,1,1,0,0,0,0.0,1,2,1,8.6,3299,20022,0,4,62,0.0,0.0
28324,1,5,1,2,1,0,3,0,1,8,0,0,0,1.0,0,0,0,8.87,1295,0,1,8,36,0.21428571428571427,0.4904109589041095
28334,1,5,1,2,1,0,3,0,1,28,1,0,0,0.0,0,2,1,8.81,3146,13799,0,7,48,0.0,0.0
28345,1,5,1,2,1,3,0,1,1,22,0,0,0,0.3333333333333333,0,2,1,8.39,3299,23639,0,8,44,0.0,0.11251141552511415
28356,1,5,1,2,1,0,0,1,1,47,0,0,0,0.3333333333333333,1,0,0,8.68,3121,12134,0,6,62,0.0,0.11251141552511415
28374,1,5,1,2,1,0,0,1,1,8,1,0,0,1.0,0,0,0,8.67,5777,16182,1,8,45,0.42857142857142855,0.6432876712328767
28393,1,5,1,2,1,0,0,1,1,46,0,0,0,0.0,1,2,1,8.35,3220,22116,0,4,62,0.0,0.0
28402,1,5,1,2,1,0,0,0,1,15,1,0,0,0.0,1,3,0,8.57,3115,21558,0,9,50,0.0,0.0
28413,1,5,1,2,1,0,0,0,1,30,0,0,0,0.0,1,2,1,8.67,3115,22427,0,4,46,0.0,0.0
28421,1,5,1,2,1,0,3,1,1,44,1,0,0,1.0,0,2,1,8.51,3373,19796,0,9,48,0.0,0.3375342465753425
28430,1,5,1,2,1,0,0,1,1,26,1,0,0,1.0,0,0,0,8.43,5428,17886,1,8,39,0.42857142857142855,0.6432876712328767
28441,1,5,1,2,1,0,3,1,1,49,1,0,0,0.0,1,2,1,8.43,3299,13358,0,5,61,0.0,0.0
28451,1,5,1,2,1,3,2,1,1,2,0,0,0,1.0,0,2,1,8.43,5428,5581,0,7,59,0.0,0.3375342465753425
28461,1,5,1,2,1,3,0,1,1,31,0,0,0,0.3333333333333333,1,1,0,8.43,2287,24425,0,8,49,0.0,0.11251141552511415
28471,1,5,1,2,1,0,0,1,1,8,0,0,0,0.0,0,2,1,8.4,2287,12078,0,7,58,0.0,0.0
28481,1,5,1,2,1,3,0,1,1,38,0,0,0,0.0,0,0,0,8.76,3146,0,0,9,39,0.0,0.0
28490,1,5,1,2,1,0,0,0,1,46,0,0,0,1.0,0,0,0,8.51,3373,13683,0,4,40,0.0,0.3375342465753425
28510,1,5,1,2,1,0,0,0,1,28,0,0,0,0.3333333333333333,0,1,0,8.6,3115,8188,0,9,58,0.0,0.11251141552511415
28520,1,5,1,2,1,3,3,0,2,51,0,0,0,0.3333333333333333,0,0,0,7.76,2458,7552,0,6,50,0.0,0.11251141552511415
28531,1,5,1,2,1,0,0,1,1,31,0,0,0,0.3333333333333333,0,2,1,8.42,5501,27921,1,9,46,0.5714285714285714,0.5201826484018265
28540,1,5,1,2,1,0,3,0,1,49,0,0,0,0.3333333333333333,1,0,0,8.45,3373,21819,0,4,60,0.0,0.11251141552511415
28574,1,5,1,2,1,0,3,0,1,46,0,0,0,0.0,1,0,0,8.45,3299,14799,0,7,58,0.0,0.0
28584,1,5,1,2,1,3,3,1,2,31,0,0,0,1.0,0,2,1,8.35,3115,17827,1,8,38,0.5714285714285714,0.7452054794520548
28593,1,5,1,2,1,0,3,1,2,12,0,0,0,0.0,0,0,1,8.31,2839,25803,0,4,37,0.0,0.0
28602,1,5,1,2,1,0,0,0,1,44,0,0,0,0.0,0,2,1,8.37,3220,7743,0,5,21,0.0,0.0
28610,1,5,1,2,1,0,0,1,2,35,0,0,0,0.3333333333333333,0,0,1,8.26,2918,24553,0,4,51,0.0,0.11251141552511415
28621,1,5,1,2,1,0,0,0,1,31,0,0,0,1.0,1,0,1,8.5,2287,20813,0,6,39,0.0,0.3375342465753425
28639,1,5,1,2,1,0,0,1,1,31,0,0,0,1.0,1,0,0,8.37,4830,35858,1,4,42,0.5,0.6942465753424658
28650,1,5,1,2,1,3,3,1,1,39,0,0,0,1.0,0,2,1,8.35,3220,8689,1,8,43,0.5,0.6942465753424658
28661,1,5,1,2,1,3,0,0,1,36,0,0,0,0.0,0,2,1,8.43,5967,22204,0,4,38,0.0,0.0
28672,1,5,1,2,1,0,0,1,0,36,0,0,0,0.0,1,2,1,8.45,3373,22561,0,7,40,0.0,0.0
28683,1,5,1,2,1,0,0,0,1,46,0,0,0,0.3333333333333333,0,0,1,8.72,3299,0,0,7,23,0.0,0.11251141552511415
28694,1,5,1,2,1,0,0,1,1,31,0,0,0,0.3333333333333333,1,2,1,8.43,3299,13908,0,6,58,0.0,0.11251141552511415
28703,1,5,1,2,1,0,0,1,1,8,0,0,0,1.0,1,2,1,8.35,3220,24350,0,7,42,0.0,0.3375342465753425
28713,1,5,1,2,1,3,0,1,1,36,1,0,0,0.0,1,2,1,8.51,5658,23952,0,8,48,0.0,0.0
28725,1,5,1,2,1,0,0,1,1,26,0,0,0,0.3333333333333333,0,2,1,8.51,5658,10408,0,8,41,0.0,0.11251141552511415
28743,1,5,1,2,1,0,0,1,1,39,0,0,0,0.0,0,2,1,8.62,5647,5077,0,7,42,0.0,0.0
28753,1,5,1,2,1,3,0,1,1,34,0,0,0,0.0,1,2,1,8.79,3146,16192,0,4,59,0.0,0.0
28774,1,5,1,2,1,3,0,1,1,2,0,0,0,0.3333333333333333,0,2,1,8.39,3220,14060,0,9,59,0.0,0.11251141552511415
28785,1,5,1,2,1,0,0,1,1,31,0,0,0,0.3333333333333333,0,2,1,8.36,3220,13103,0,7,37,0.0,0.11251141552511415
28796,1,5,1,2,1,0,3,1,1,16,0,0,0,0.3333333333333333,0,2,1,8.67,3115,11765,0,7,40,0.0,0.11251141552511415
28807,1,5,1,2,1,0,0,1,2,49,0,0,0,0.0,1,2,1,8.57,3299,19770,0,4,44,0.0,0.0
28818,1,5,1,2,1,2,3,0,1,38,0,0,0,0.0,1,2,1,8.51,8487,42075,1,2,49,0.42857142857142855,0.30575342465753425
28830,1,5,1,2,1,0,0,1,1,46,0,0,0,0.0,1,2,1,8.72,3299,8281,0,8,59,0.0,0.0
28841,1,5,1,2,1,3,0,1,1,42,1,0,0,1.0,1,2,1,8.76,2778,12683,0,4,38,0.0,0.3375342465753425
28852,1,5,1,2,1,3,0,1,1,38,0,0,0,0.0,0,2,1,8.43,3299,17740,0,4,52,0.0,0.0
28871,1,5,1,2,1,3,0,1,1,6,0,0,0,0.0,1,0,0,8.44,4259,13729,1,9,42,0.6428571428571429,0.45863013698630145
28882,1,5,1,2,1,0,0,1,1,26,0,0,0,1.0,0,0,0,8.35,3220,10025,0,4,62,0.0,0.3375342465753425
28893,1,5,1,2,1,0,3,1,1,26,0,1,0,1.0,0,2,1,8.43,5428,11784,1,5,50,0.6428571428571429,0.796164383561644
28913,1,5,1,2,1,3,0,1,1,34,0,0,0,0.0,0,2,1,8.62,3115,2989,0,6,22,0.0,0.0
28922,1,5,1,2,1,3,0,0,2,34,0,1,0,0.0,0,0,0,8.6,3115,17051,0,5,40,0.0,0.0
28931,1,5,1,2,1,0,0,0,1,26,0,0,0,0.3333333333333333,1,0,0,8.44,3299,5783,0,5,59,0.0,0.11251141552511415
28940,1,5,1,2,1,0,0,0,1,1,0,1,0,1.0,0,0,0,8.35,2747,8638,1,5,70,0.42857142857142855,0.6432876712328767
28949,1,5,1,2,1,0,0,1,2,37,0,0,0,0.3333333333333333,0,0,0,8.41,3220,6578,0,7,49,0.0,0.11251141552511415
28957,1,5,1,2,1,0,3,1,1,24,0,0,0,1.0,0,2,1,8.12,2839,25984,0,4,37,0.0,0.3375342465753425
28967,1,5,1,2,1,0,0,1,1,8,0,0,0,1.0,0,2,1,8.43,3115,6904,0,7,57,0.0,0.3375342465753425
28978,1,5,1,2,1,3,2,0,2,32,0,0,0,0.3333333333333333,1,2,1,8.43,3220,8187,0,7,43,0.0,0.11251141552511415
28987,1,5,1,2,1,3,3,1,1,16,1,0,0,0.0,0,3,0,8.43,4942,10454,0,6,62,0.0,0.0
28997,1,5,1,2,1,0,3,1,1,16,0,0,0,0.3333333333333333,1,2,1,8.41,5428,16661,0,8,42,0.0,0.11251141552511415
29007,1,5,1,2,1,2,0,0,1,31,0,0,0,0.3333333333333333,0,2,1,9.71,2423,10951,0,6,46,0.0,0.11251141552511415
29015,1,5,1,2,1,0,3,0,1,0,1,0,0,0.3333333333333333,1,3,1,9.51,2616,16496,0,5,56,0.0,0.11251141552511415
29021,1,5,1,2,1,0,0,0,2,31,0,0,0,0.3333333333333333,0,3,0,9.68,1144,20262,0,6,43,0.0,0.11251141552511415
29031,1,5,1,2,1,2,0,1,1,31,0,0,0,1.0,0,2,1,9.69,1906,16994,1,8,38,0.5,0.6942465753424658
29039,1,5,1,2,1,0,0,0,1,31,0,0,0,0.3333333333333333,0,2,1,9.68,2545,0,1,9,23,0.2857142857142857,0.3163470319634703
29050,1,5,1,2,1,0,0,1,2,31,0,0,0,0.3333333333333333,0,2,1,9.65,1144,0,0,9,41,0.0,0.11251141552511415
29061,1,5,1,2,1,2,0,1,1,31,0,0,0,1.0,0,0,0,9.67,1906,0,1,9,31,0.21428571428571427,0.4904109589041095
29077,1,5,1,2,1,0,0,0,1,31,0,0,0,0.3333333333333333,0,2,1,9.52,2616,23505,0,9,62,0.0,0.11251141552511415
29087,1,5,1,2,1,3,0,1,1,16,0,0,0,0.3333333333333333,1,0,0,9.26,2736,14072,0,7,40,0.0,0.11251141552511415
29098,1,5,1,2,1,3,0,1,1,23,0,0,0,0.0,1,2,1,9.54,1496,19088,0,7,49,0.0,0.0
29107,1,5,1,2,1,3,3,0,1,42,1,0,0,0.3333333333333333,1,2,1,9.36,3840,25198,0,7,39,0.0,0.11251141552511415
29117,1,5,1,2,1,3,0,1,0,16,0,0,0,0.0,1,0,0,9.29,2287,6047,0,6,59,0.0,0.0
29134,1,5,1,2,1,2,0,1,1,17,1,0,0,1.0,1,2,1,9.67,5324,14587,1,9,50,0.7142857142857143,0.8471232876712329
29144,1,5,1,2,1,0,3,1,1,39,1,0,0,1.0,1,0,0,9.7,2156,15569,1,7,55,0.5,0.6942465753424658
29155,1,5,1,2,1,2,0,1,1,39,0,0,0,0.0,1,0,1,9.48,3378,8149,0,9,62,0.0,0.0
29166,1,5,1,2,1,0,0,1,2,21,0,0,0,1.0,0,1,0,9.2,2287,18635,0,5,61,0.0,0.3375342465753425
29174,1,5,1,2,1,0,0,1,1,8,0,0,0,0.3333333333333333,0,3,0,8.68,3373,28293,0,4,59,0.0,0.11251141552511415
29198,1,5,1,2,1,0,0,1,1,27,0,0,0,0.3333333333333333,0,2,1,9.54,0,0,0,5,40,0.0,0.11251141552511415
29209,1,5,1,2,1,0,0,0,1,49,0,0,0,0.3333333333333333,0,2,1,9.69,1788,9127,0,6,42,0.0,0.11251141552511415
29217,1,5,1,2,1,0,0,0,2,37,0,0,0,1.0,0,0,0,8.89,4061,14496,0,6,41,0.0,0.3375342465753425
29226,1,5,1,2,1,3,0,1,1,16,0,0,0,0.0,0,2,1,9.59,1144,19735,0,4,56,0.0,0.0
29237,1,5,1,2,1,0,0,0,1,40,0,0,0,0.0,0,1,0,9.45,0,24371,0,6,45,0.0,0.0
29255,1,5,1,2,1,0,0,0,1,8,0,0,0,0.0,1,2,1,9.43,5757,9364,0,7,46,0.0,0.0
29266,1,5,1,2,1,2,0,1,1,4,1,0,0,0.0,0,2,1,9.71,2127,11755,0,4,45,0.0,0.0
29287,1,5,1,2,1,0,0,0,2,4,1,0,0,1.0,0,0,0,9.64,4615,12834,1,9,59,0.6428571428571429,0.796164383561644
29297,1,5,1,2,1,0,0,1,1,2,0,0,0,0.3333333333333333,1,2,1,9.73,1144,13872,0,8,40,0.0,0.11251141552511415
29305,1,5,1,2,1,0,3,0,1,20,0,0,0,0.3333333333333333,0,0,1,9.7,1972,18803,0,6,41,0.0,0.11251141552511415
29316,1,5,1,2,1,3,0,1,1,11,0,0,0,0.0,1,1,0,9.43,3378,22017,0,9,43,0.0,0.0
29325,1,5,1,2,1,0,3,0,1,44,0,0,0,1.0,0,2,1,9.34,2287,22286,0,5,53,0.0,0.3375342465753425
29336,1,5,1,2,1,0,0,0,1,22,0,0,0,0.0,1,0,0,9.52,1144,9886,0,6,46,0.0,0.0
29345,1,5,1,2,1,3,0,1,1,38,0,0,0,1.0,0,2,1,9.63,4615,9874,0,8,47,0.0,0.3375342465753425
29352,1,5,1,2,1,2,3,1,1,19,1,0,0,0.0,0,3,1,9.69,5205,14363,1,6,54,0.7142857142857143,0.5095890410958904
29362,1,5,1,2,1,3,3,1,1,11,0,0,0,1.0,1,2,1,9.68,1717,35192,1,3,60,0.2857142857142857,0.5413698630136986
29372,1,5,1,2,1,0,1,0,0,2,1,0,0,0.3333333333333333,1,2,1,9.52,1144,20471,0,6,58,0.0,0.11251141552511415
29389,1,5,1,2,1,0,3,1,1,2,0,0,0,1.0,1,2,1,8.77,3371,22907,0,7,54,0.0,0.3375342465753425
29398,1,5,1,2,1,3,0,1,1,22,0,0,0,0.3333333333333333,1,2,1,9.28,2655,8221,0,7,38,0.0,0.11251141552511415
29405,1,5,1,2,1,0,2,0,1,45,0,0,0,0.0,0,2,1,9.29,3759,14730,0,8,45,0.0,0.0
29414,1,5,1,2,1,0,3,1,1,8,0,0,0,1.0,1,2,1,9.73,1972,13477,1,5,57,0.42857142857142855,0.6432876712328767
29423,1,5,1,2,1,0,0,1,1,34,0,0,0,0.0,0,0,0,9.68,1365,14311,0,10,62,0.0,0.0
29430,1,5,1,2,1,0,0,1,1,34,0,0,0,0.3333333333333333,0,2,1,9.72,1788,4633,0,9,45,0.0,0.11251141552511415
29441,1,5,1,2,1,0,0,1,1,8,0,0,0,0.0,0,2,1,9.34,3759,23604,0,6,41,0.0,0.0
29449,1,5,1,2,1,3,0,1,1,31,0,0,0,1.0,1,0,0,9.67,1788,12255,1,5,47,0.42857142857142855,0.6432876712328767
29457,1,5,1,2,1,0,0,1,1,46,1,0,0,1.0,1,1,1,9.08,3667,21609,1,6,42,0.7142857142857143,0.8471232876712329
29477,1,5,1,2,1,0,0,1,1,51,0,0,0,1.0,1,0,1,9.31,5087,38189,0,7,61,0.0,0.3375342465753425
